# Time_stamp_start,Duration,Year,month,day,hour,min,second,num_of_detec_st,FG3S,FG8S,FG10S,FG11S,FG12S,FG13S,FG14S,FG16S
1591496333,1350,2020,6,7,2,18,53,3,1,0,0,0,1,0,0,1
1591498373,1750,2020,6,7,2,52,53,4,1,0,0,0,1,0,0,1
1591500773,1780,2020,6,7,3,32,53,3,1,0,0,0,1,0,0,1
1591502953,1660,2020,6,7,4,9,13,3,1,0,0,0,1,0,0,1
1591514863,1830,2020,6,7,7,27,43,4,1,1,0,0,1,0,0,1
1591517273,640,2020,6,7,8,7,53,5,1,1,1,0,1,0,0,1
1591518863,890,2020,6,7,8,34,23,3,1,0,0,0,1,0,0,1
1591527193,660,2020,6,7,10,53,13,3,1,0,0,0,1,0,0,1
1591537273,3290,2020,6,7,13,41,13,3,1,0,0,0,1,0,0,1
1591542313,670,2020,6,7,15,5,13,2,1,0,0,0,0,0,0,1
1591549653,1080,2020,6,7,17,7,33,3,1,0,0,0,1,0,0,1
1591553283,700,2020,6,7,18,8,3,3,1,0,0,0,1,0,0,1
1591555593,820,2020,6,7,18,46,33,3,1,0,0,0,1,0,0,1
1591558743,2470,2020,6,7,19,39,3,3,1,0,0,0,1,0,0,1
1591566753,1560,2020,6,7,21,52,33,3,1,0,0,0,1,0,0,1
1591569543,1650,2020,6,7,22,39,3,2,1,0,0,0,0,0,0,1
1591586103,800,2020,6,8,3,15,3,3,1,0,0,0,1,0,0,1
1591603763,750,2020,6,8,8,9,23,4,1,1,0,0,1,0,0,1
1591629103,830,2020,6,8,15,11,43,3,1,0,0,0,1,0,0,1
1591679353,1000,2020,6,9,5,9,13,3,1,0,0,0,1,0,0,1
1591685273,1260,2020,6,9,6,47,53,4,1,0,1,0,1,0,0,1
1591693823,630,2020,6,9,9,10,23,3,1,0,0,0,1,0,0,1
1591695113,740,2020,6,9,9,31,53,3,1,0,0,0,1,0,0,1
1591696993,1100,2020,6,9,10,3,13,2,1,0,0,0,0,0,0,1
1591701563,1000,2020,6,9,11,19,23,3,1,0,0,0,1,0,0,1
1591703233,620,2020,6,9,11,47,13,3,1,0,0,0,1,0,0,1
1591705623,1390,2020,6,9,12,27,3,2,1,0,0,0,0,0,0,1
1591707693,1630,2020,6,9,13,1,33,3,1,0,0,0,1,0,0,1
1591710633,1880,2020,6,9,13,50,33,3,1,0,0,0,1,0,0,1
1591714313,2020,2020,6,9,14,51,53,3,1,0,0,0,1,0,0,1
1591720973,740,2020,6,9,16,42,53,5,1,1,1,0,1,0,0,1
1591722743,4330,2020,6,9,17,12,23,3,1,0,0,0,1,0,0,1
1591730173,1380,2020,6,9,19,16,13,3,1,0,0,0,1,0,0,1
1591733723,2910,2020,6,9,20,15,23,5,1,1,1,0,1,0,0,1
1591740463,680,2020,6,9,22,7,43,3,1,0,0,0,1,0,0,1
1591743913,690,2020,6,9,23,5,13,3,1,0,0,0,1,0,0,1
1591754643,830,2020,6,10,2,4,3,2,1,0,0,0,0,0,0,1
1591762543,860,2020,6,10,4,15,43,2,1,0,0,0,0,0,0,1
1591773363,1310,2020,6,10,7,16,3,3,1,0,0,0,1,0,0,1
1591778763,1450,2020,6,10,8,46,3,3,1,0,0,0,1,0,0,1
1591783033,860,2020,6,10,9,57,13,3,1,0,0,0,1,0,0,1
1591788523,2320,2020,6,10,11,28,43,3,1,0,0,0,1,0,0,1
1591797603,1210,2020,6,10,14,0,3,2,1,0,0,0,0,0,0,1
1591801753,1790,2020,6,10,15,9,13,3,1,0,0,0,1,0,0,1
1591807753,2050,2020,6,10,16,49,13,3,1,0,0,0,1,0,0,1
1591826773,780,2020,6,10,22,6,13,3,1,0,0,0,1,0,0,1
1591836293,820,2020,6,11,0,44,53,4,1,1,0,0,1,0,0,1
1591841113,1020,2020,6,11,2,5,13,3,1,0,0,0,1,0,0,1
1591844123,1680,2020,6,11,2,55,23,3,1,0,0,0,1,0,0,1
1591847663,1230,2020,6,11,3,54,23,2,1,0,0,0,0,0,0,1
1591849553,3180,2020,6,11,4,25,53,4,1,1,0,0,1,0,0,1
1591853983,1530,2020,6,11,5,39,43,3,1,0,0,0,1,0,0,1
1591856683,1940,2020,6,11,6,24,43,6,1,1,1,0,1,1,0,1
1591859923,1490,2020,6,11,7,18,43,4,1,1,0,0,1,0,0,1
1591862743,1340,2020,6,11,8,5,43,3,1,0,0,0,1,0,0,1
1591865523,4110,2020,6,11,8,52,3,4,1,1,0,0,1,0,0,1
1591871633,890,2020,6,11,10,33,53,3,1,0,0,0,1,0,0,1
1591874333,7970,2020,6,11,11,18,53,4,1,1,0,0,1,0,0,1
1591882773,5560,2020,6,11,13,39,33,4,1,1,0,0,1,0,0,1
1591889563,2600,2020,6,11,15,32,43,4,1,1,0,0,1,0,0,1
1591897033,1230,2020,6,11,17,37,13,3,1,0,0,0,1,0,0,1
1591898663,1160,2020,6,11,18,4,23,5,1,1,1,0,1,0,0,1
1591903403,1550,2020,6,11,19,23,23,3,1,0,0,0,1,0,0,1
1591905333,660,2020,6,11,19,55,33,2,1,0,0,0,0,0,0,1
1591906883,1530,2020,6,11,20,21,23,4,1,1,0,0,1,0,0,1
1591909303,1910,2020,6,11,21,1,43,3,1,0,0,0,1,0,0,1
1591914063,630,2020,6,11,22,21,3,3,1,0,0,0,1,0,0,1
1591915283,760,2020,6,11,22,41,23,3,1,0,0,0,1,0,0,1
1591917903,720,2020,6,11,23,25,3,3,1,0,0,0,1,0,0,1
1591942103,1050,2020,6,12,6,8,23,2,1,0,0,0,1,0,0,0
1591999023,1550,2020,6,12,21,57,3,4,1,1,0,0,1,0,0,1
1592039813,18420,2020,6,13,9,16,53,6,1,1,1,0,1,1,0,1
1592058893,52420,2020,6,13,14,34,53,5,1,1,1,0,1,0,0,1
1592111643,6890,2020,6,14,5,14,3,2,1,0,0,0,0,0,0,1
1592119053,2600,2020,6,14,7,17,33,2,1,0,0,0,0,0,0,1
1592135643,2220,2020,6,14,11,54,3,4,1,1,0,0,1,0,0,1
1592153333,5490,2020,6,14,16,48,53,3,1,0,0,0,1,0,0,1
1592174263,1640,2020,6,14,22,37,43,2,1,0,0,0,0,0,0,1
1592176653,1410,2020,6,14,23,17,33,2,1,0,0,0,0,0,0,1
1592199063,1470,2020,6,15,5,31,3,5,1,1,1,0,1,0,0,1
1592204573,1500,2020,6,15,7,2,53,3,1,0,0,0,1,0,0,1
1592207073,850,2020,6,15,7,44,33,2,1,0,0,0,0,0,0,1
1592215853,2350,2020,6,15,10,10,53,3,1,0,0,0,1,0,0,1
1592228013,860,2020,6,15,13,33,33,4,1,1,0,0,1,0,0,1
1592268943,1020,2020,6,16,0,55,43,4,1,1,0,0,1,0,0,1
1592317193,680,2020,6,16,14,19,53,3,1,0,0,0,1,0,0,1
1592404833,4210,2020,6,17,14,40,33,5,1,1,1,0,1,0,0,1
1592431243,1450,2020,6,17,22,0,43,5,1,1,1,0,1,0,0,1
1592460903,1140,2020,6,18,6,15,3,2,1,0,0,0,0,0,0,1
1592466683,7520,2020,6,18,7,51,23,5,1,1,1,0,1,0,0,1
1592482733,1250,2020,6,18,12,18,53,3,1,0,0,0,1,0,0,1
1592484293,3310,2020,6,18,12,44,53,3,1,0,0,0,1,0,0,1
1592508653,3180,2020,6,18,19,30,53,2,1,0,0,0,0,0,0,1
1592513623,920,2020,6,18,20,53,43,3,1,0,0,0,1,0,0,1
1592532403,850,2020,6,19,2,6,43,3,1,0,0,0,1,0,0,1
1592561513,5550,2020,6,19,10,11,53,5,1,1,1,0,1,0,0,1
1592578243,1330,2020,6,19,14,50,43,3,1,0,0,0,1,0,0,1
1592632623,880,2020,6,20,5,57,3,2,1,0,0,0,1,0,0,0
1592637443,1200,2020,6,20,7,17,23,3,1,0,0,0,1,0,0,1
1592747403,1600,2020,6,21,13,50,3,3,1,0,0,0,1,0,0,1
1592755713,7370,2020,6,21,16,8,33,5,1,1,1,0,1,0,0,1
1592763893,4920,2020,6,21,18,24,53,4,1,1,0,0,1,0,0,1
1592777643,4300,2020,6,21,22,14,3,4,1,1,0,0,1,0,0,1
1592785963,670,2020,6,22,0,32,43,6,1,1,1,0,1,1,0,1
1592787943,1070,2020,6,22,1,5,43,3,1,1,0,0,1,0,0,0
1592797553,2240,2020,6,22,3,45,53,2,1,0,0,0,0,0,0,1
1592800803,5030,2020,6,22,4,40,3,6,1,1,1,0,1,1,0,1
1592807383,950,2020,6,22,6,29,43,3,1,1,0,0,0,0,0,1
1592810993,1680,2020,6,22,7,29,53,3,1,0,0,0,1,0,0,1
1592815363,750,2020,6,22,8,42,43,2,1,0,0,0,0,0,0,1
1592816423,2130,2020,6,22,9,0,23,3,1,0,0,0,1,0,0,1
1592821183,1350,2020,6,22,10,19,43,4,1,1,0,0,1,0,0,1
1592825293,1560,2020,6,22,11,28,13,5,1,1,1,0,1,0,0,1
1592870503,2940,2020,6,23,0,1,43,2,1,0,0,0,0,0,0,1
1592873913,1510,2020,6,23,0,58,33,4,1,1,0,0,1,0,0,1
1592885613,1040,2020,6,23,4,13,33,4,1,1,0,0,1,0,0,1
1592890303,1580,2020,6,23,5,31,43,6,1,1,1,0,1,1,0,1
1592894743,5370,2020,6,23,6,45,43,7,1,1,1,0,1,0,0,1
1592905243,7130,2020,6,23,9,40,43,6,1,1,1,0,1,1,0,1
1592918583,6200,2020,6,23,13,23,3,6,1,1,1,0,1,1,0,1
1592926943,4730,2020,6,23,15,42,23,5,1,1,1,0,1,0,0,1
1592934863,7480,2020,6,23,17,54,23,6,1,1,1,0,1,1,0,1
1592943153,2870,2020,6,23,20,12,33,4,1,1,0,0,1,0,0,1
1592948723,810,2020,6,23,21,45,23,3,1,0,0,0,1,0,0,1
1592950793,640,2020,6,23,22,19,53,2,1,0,0,0,0,0,0,1
1592953043,1900,2020,6,23,22,57,23,3,1,0,0,0,1,0,0,1
1592957463,850,2020,6,24,0,11,3,3,1,0,0,0,1,0,0,1
1592960733,3130,2020,6,24,1,5,33,6,1,1,1,0,1,1,0,1
1592964273,770,2020,6,24,2,4,33,4,1,1,0,0,1,0,0,1
1592967413,1170,2020,6,24,2,56,53,2,1,0,0,0,0,0,0,1
1592973413,1930,2020,6,24,4,36,53,4,1,1,0,0,1,0,0,1
1592976713,1280,2020,6,24,5,31,53,4,1,1,0,0,1,0,0,1
1592982133,860,2020,6,24,7,2,13,5,1,1,1,0,1,0,0,1
1592985753,850,2020,6,24,8,2,33,3,1,0,0,0,1,0,0,1
1592987813,1170,2020,6,24,8,36,53,3,1,0,0,0,1,0,0,1
1592995203,770,2020,6,24,10,40,3,3,1,0,0,0,1,0,0,1
1593003893,690,2020,6,24,13,4,53,3,1,0,0,0,1,0,0,1
1593035643,2520,2020,6,24,21,54,3,3,1,0,0,0,1,0,0,1
1593038983,1620,2020,6,24,22,49,43,3,1,0,0,0,1,0,0,1
1593044103,820,2020,6,25,0,15,3,3,1,0,0,0,1,0,0,1
1593045343,730,2020,6,25,0,35,43,2,1,0,0,0,1,0,0,0
1593049043,1850,2020,6,25,1,37,23,3,1,0,0,0,1,0,0,1
1593052273,700,2020,6,25,2,31,13,3,1,0,0,0,1,0,0,1
1593054613,680,2020,6,25,3,10,13,3,1,0,0,0,1,0,0,1
1593068153,670,2020,6,25,6,55,53,3,1,0,0,0,1,0,0,1
1593075533,620,2020,6,25,8,58,53,2,1,0,0,0,0,0,0,1
1593082373,1390,2020,6,25,10,52,53,3,1,0,0,0,1,0,0,1
1593087413,3020,2020,6,25,12,16,53,3,1,0,0,0,1,0,0,1
1593091513,2380,2020,6,25,13,25,13,3,1,0,0,0,1,0,0,1
1593096443,750,2020,6,25,14,47,23,3,1,0,0,0,1,0,0,1
1593100473,2080,2020,6,25,15,54,33,3,1,0,0,0,1,0,0,1
1593102873,1900,2020,6,25,16,34,33,3,1,0,0,0,1,0,0,1
1593105193,7060,2020,6,25,17,13,13,3,1,0,0,0,1,0,0,1
1593114633,770,2020,6,25,19,50,33,4,1,1,0,0,1,0,0,1
1593115803,2380,2020,6,25,20,10,3,3,1,0,0,0,1,0,0,1
1593123393,710,2020,6,25,22,16,33,4,1,1,0,0,1,0,0,1
1593125503,1270,2020,6,25,22,51,43,3,1,0,0,0,1,0,0,1
1593137893,790,2020,6,26,2,18,13,2,1,0,0,0,0,0,0,1
1593143483,950,2020,6,26,3,51,23,2,1,0,0,0,0,0,0,1
1593148463,1090,2020,6,26,5,14,23,5,1,1,1,0,1,0,0,1
1593152903,720,2020,6,26,6,28,23,4,1,1,0,0,1,0,0,1
1593166203,1430,2020,6,26,10,10,3,3,1,0,0,0,1,0,0,1
1593169793,1690,2020,6,26,11,9,53,4,1,1,0,0,1,0,0,1
1593180193,690,2020,6,26,14,3,13,3,1,0,0,0,1,0,0,1
1593181693,2380,2020,6,26,14,28,13,3,1,0,0,0,1,0,0,1
1593188923,750,2020,6,26,16,28,43,3,1,0,0,0,1,0,0,1
1593191083,3830,2020,6,26,17,4,43,5,1,1,1,0,1,0,0,1
1593196073,2410,2020,6,26,18,27,53,3,1,0,0,0,1,0,0,1
1593199013,1040,2020,6,26,19,16,53,2,1,0,0,0,0,0,0,1
1593213553,1410,2020,6,26,23,19,13,5,1,1,1,0,1,0,0,1
1593224913,2740,2020,6,27,2,28,33,3,1,0,0,0,1,0,0,1
1593227953,910,2020,6,27,3,19,13,3,1,0,0,0,1,0,0,1
1593234493,1280,2020,6,27,5,8,13,3,1,0,0,0,1,0,0,1
1593236813,1920,2020,6,27,5,46,53,3,1,0,0,0,1,0,0,1
1593262833,770,2020,6,27,13,0,33,3,1,0,0,0,1,0,0,1
1593281083,4450,2020,6,27,18,4,43,4,1,1,0,0,1,0,0,1
1593287223,1410,2020,6,27,19,47,3,4,1,1,0,0,1,0,0,1
1593300913,1400,2020,6,27,23,35,13,4,1,1,0,0,1,0,0,1
1593305743,920,2020,6,28,0,55,43,4,1,1,0,0,1,0,0,1
1593308253,760,2020,6,28,1,37,33,2,1,0,0,0,0,0,0,1
1593314773,1030,2020,6,28,3,26,13,4,1,1,0,0,1,0,0,1
1593318813,1030,2020,6,28,4,33,33,4,1,1,0,0,1,0,0,1
1593321723,1570,2020,6,28,5,22,3,3,1,0,0,0,1,0,0,1
1593323883,1510,2020,6,28,5,58,3,3,1,0,0,0,1,0,0,1
1593326653,1090,2020,6,28,6,44,13,5,1,1,1,0,1,0,0,1
1593329813,2690,2020,6,28,7,36,53,5,1,1,1,0,1,0,0,1
1593339093,3380,2020,6,28,10,11,33,4,1,1,0,0,1,0,0,1
1593346963,1680,2020,6,28,12,22,43,5,1,0,0,0,1,0,0,1
1593349743,2330,2020,6,28,13,9,3,3,1,0,0,0,1,0,0,1
1593353663,800,2020,6,28,14,14,23,3,1,0,0,0,1,0,0,1
1593365913,2750,2020,6,28,17,38,33,3,1,0,0,0,1,0,0,1
1593382173,810,2020,6,28,22,9,33,3,1,1,0,0,0,0,0,1
1593383343,3110,2020,6,28,22,29,3,4,1,0,0,0,1,0,0,1
1593390513,1330,2020,6,29,0,28,33,2,1,0,0,0,0,0,0,1
1593392413,2490,2020,6,29,1,0,13,3,1,0,0,0,1,0,0,1
1593396773,1170,2020,6,29,2,12,53,3,1,0,0,0,1,0,0,1
1593403953,1560,2020,6,29,4,12,33,7,1,1,1,0,1,1,0,1
1593406893,2090,2020,6,29,5,1,33,5,1,1,1,0,1,0,0,1
1593411813,3830,2020,6,29,6,23,33,3,1,0,0,0,1,0,0,1
1593428663,1330,2020,6,29,11,4,23,3,1,0,0,0,1,0,0,1
1593433483,720,2020,6,29,12,24,43,4,1,1,0,0,1,0,0,1
1593436193,700,2020,6,29,13,9,53,3,1,0,0,0,1,0,0,1
1593439263,1000,2020,6,29,14,1,3,3,1,0,0,0,1,0,0,1
1593452903,4630,2020,6,29,17,48,23,3,1,0,0,0,1,0,0,1
1593461793,2610,2020,6,29,20,16,33,3,1,0,0,0,1,0,0,1
1593472153,1930,2020,6,29,23,9,13,3,1,0,0,0,1,0,0,1
1593476003,1320,2020,6,30,0,13,23,3,1,1,0,0,1,0,0,0
1593480913,2000,2020,6,30,1,35,13,5,1,1,0,0,1,0,0,1
1593483613,1490,2020,6,30,2,20,13,3,1,0,0,0,1,0,0,1
1593486313,4200,2020,6,30,3,5,13,3,1,0,0,0,1,0,0,1
1593494353,7130,2020,6,30,5,19,13,4,1,1,0,0,1,0,0,1
1593502643,820,2020,6,30,7,37,23,2,1,0,0,0,0,0,0,1
1593504803,1890,2020,6,30,8,13,23,3,1,0,0,0,1,0,0,1
1593520133,730,2020,6,30,12,28,53,3,1,0,0,0,1,0,0,1
1593526233,810,2020,6,30,14,10,33,4,1,1,0,0,1,0,0,1
1593529883,1240,2020,6,30,15,11,23,3,1,0,0,0,1,0,0,1
1593533413,850,2020,6,30,16,10,13,3,1,0,0,0,1,0,0,1
1593537283,2350,2020,6,30,17,14,43,3,1,0,0,0,1,0,0,1
1593540123,2710,2020,6,30,18,2,3,3,1,0,0,0,1,0,0,1
1593545173,750,2020,6,30,19,26,13,3,1,0,0,0,1,0,0,1
1593548213,770,2020,6,30,20,16,53,3,1,0,0,0,1,0,0,1
1593549533,920,2020,6,30,20,38,53,3,1,0,0,0,1,0,0,1
1593553873,870,2020,6,30,21,51,13,3,1,0,0,0,1,0,0,1
1593557543,2180,2020,6,30,22,52,23,3,1,0,0,0,1,0,0,1
1593572393,1110,2020,7,1,2,59,53,5,1,1,1,0,1,0,0,1
1593575993,880,2020,7,1,3,59,53,2,1,0,0,0,0,0,0,1
1593578583,2610,2020,7,1,4,43,3,3,1,0,0,0,1,0,0,1
1593588923,860,2020,7,1,7,35,23,5,1,1,1,0,1,0,0,1
1593620253,2660,2020,7,1,16,17,33,3,1,0,0,0,1,0,0,1
1593632983,720,2020,7,1,19,49,43,3,1,0,0,0,1,0,0,1
1593634003,1310,2020,7,1,20,6,43,3,1,0,0,0,1,0,0,1
1593638323,660,2020,7,1,21,18,43,3,1,0,0,0,1,0,0,1
1593660913,980,2020,7,2,3,35,13,4,1,1,0,0,1,0,0,1
1593666353,1980,2020,7,2,5,5,53,3,1,0,0,0,1,0,0,1
1593681423,860,2020,7,2,9,17,3,2,1,0,0,0,0,0,0,1
1593684983,670,2020,7,2,10,16,23,2,1,0,0,0,0,0,0,1
1593691723,2000,2020,7,2,12,8,43,3,1,0,0,0,1,0,0,1
1593694813,2900,2020,7,2,13,0,13,3,1,0,0,0,1,0,0,1
1593701793,1310,2020,7,2,14,56,33,3,1,0,0,0,1,0,0,1
1593705293,660,2020,7,2,15,54,53,3,1,0,0,0,1,0,0,1
1593713263,890,2020,7,2,18,7,43,3,1,0,0,0,1,0,0,1
1593715493,1250,2020,7,2,18,44,53,3,1,0,0,0,1,0,0,1
1593717913,1120,2020,7,2,19,25,13,4,1,0,0,0,1,0,0,1
1593719803,1110,2020,7,2,19,56,43,3,1,0,0,0,1,0,0,1
1593721563,690,2020,7,2,20,26,3,3,1,0,0,0,1,0,0,1
1593724103,2890,2020,7,2,21,8,23,7,1,1,1,0,1,0,0,1
1593727773,780,2020,7,2,22,9,33,3,1,0,0,0,1,0,0,1
1593730973,780,2020,7,2,23,2,53,3,1,0,0,0,1,0,0,1
1593733383,1120,2020,7,2,23,43,3,4,1,1,0,0,1,0,0,1
1593737113,780,2020,7,3,0,45,13,3,1,0,0,0,1,0,0,1
1593752703,1010,2020,7,3,5,5,3,4,1,1,0,0,1,0,0,1
1593756613,770,2020,7,3,6,10,13,4,1,1,0,0,1,0,0,1
1593765413,730,2020,7,3,8,36,53,3,1,0,0,0,1,0,0,1
1593785553,2030,2020,7,3,14,12,33,2,1,0,0,0,0,0,0,1
1593788013,3230,2020,7,3,14,53,33,3,1,0,0,0,1,0,0,1
1593792993,2440,2020,7,3,16,16,33,3,1,0,0,0,1,0,0,1
1593796213,29770,2020,7,3,17,10,13,3,1,0,0,0,1,0,0,1
1593826613,6560,2020,7,4,1,36,53,3,1,0,0,0,1,0,0,1
1593833673,5800,2020,7,4,3,34,33,3,1,0,0,0,1,0,0,1
1593840193,6490,2020,7,4,5,23,13,4,1,0,0,0,1,0,0,1
1593847173,980,2020,7,4,7,19,33,3,1,0,0,0,1,0,0,1
1593848803,10420,2020,7,4,7,46,43,3,1,0,0,0,1,0,0,1
1593859573,2040,2020,7,4,10,46,13,4,1,1,0,0,1,0,0,1
1593863893,1030,2020,7,4,11,58,13,2,1,0,0,0,0,0,0,1
1593865333,14700,2020,7,4,12,22,13,5,1,1,1,0,1,0,0,1
1593880863,5100,2020,7,4,16,41,3,3,1,0,0,0,1,0,0,1
1593888203,3100,2020,7,4,18,43,23,3,1,0,0,0,1,0,0,1
1593892143,1550,2020,7,4,19,49,3,3,1,0,0,0,1,0,0,1
1593894973,710,2020,7,4,20,36,13,3,1,0,0,0,1,0,0,1
1593897003,950,2020,7,4,21,10,3,2,1,0,0,0,0,0,0,1
1593913253,2460,2020,7,5,1,40,53,3,1,0,0,0,1,0,0,1
1593916383,5780,2020,7,5,2,33,3,3,1,0,0,0,1,0,0,1
1593923873,840,2020,7,5,4,37,53,3,1,0,0,0,1,0,0,1
1593932183,640,2020,7,5,6,56,23,3,1,0,0,0,1,0,0,1
1593937593,660,2020,7,5,8,26,33,2,1,0,0,0,0,0,0,1
1593938723,1940,2020,7,5,8,45,23,4,1,1,0,0,1,0,0,1
1593942173,730,2020,7,5,9,42,53,2,1,0,0,0,0,0,0,1
1593943293,770,2020,7,5,10,1,33,2,1,0,0,0,0,0,0,1
1593952523,910,2020,7,5,12,35,23,3,1,0,0,0,1,0,0,1
1593958183,2660,2020,7,5,14,9,43,2,1,0,0,0,0,0,0,1
1593961253,1210,2020,7,5,15,0,53,3,1,0,0,0,1,0,0,1
1593963473,2120,2020,7,5,15,37,53,5,1,1,1,0,1,0,0,1
1593965963,8160,2020,7,5,16,19,23,5,1,1,1,0,1,0,0,1
1593982443,2780,2020,7,5,20,54,3,5,1,1,0,0,1,0,0,1
1593988523,1060,2020,7,5,22,35,23,2,1,0,0,0,0,0,0,1
1594003233,3860,2020,7,6,2,40,33,3,1,0,0,0,1,0,0,1
1594009873,1070,2020,7,6,4,31,13,2,1,0,0,0,0,0,0,1
1594108993,2330,2020,7,7,8,3,13,3,1,0,0,0,1,0,0,1
1594168553,870,2020,7,8,0,35,53,3,1,0,0,0,1,0,0,1
1594178883,4780,2020,7,8,3,28,3,4,1,1,0,0,1,0,0,1
1594185023,3010,2020,7,8,5,10,23,4,1,1,0,0,1,0,0,1
1594190153,4020,2020,7,8,6,35,53,3,1,0,0,0,1,0,0,1
1594194673,1160,2020,7,8,7,51,13,3,1,0,0,0,1,0,0,1
1594207183,2310,2020,7,8,11,19,43,4,1,1,0,0,1,0,0,1
1594210013,1490,2020,7,8,12,6,53,2,1,0,0,0,0,0,0,1
1594214173,780,2020,7,8,13,16,13,3,1,0,0,0,1,0,0,1
1594221083,3160,2020,7,8,15,11,23,5,1,1,1,0,1,0,0,1
1594224603,1340,2020,7,8,16,10,3,3,1,0,0,0,1,0,0,1
1594229013,2240,2020,7,8,17,23,33,3,1,0,0,0,1,0,0,1
1594240873,740,2020,7,8,20,41,13,2,1,0,0,0,0,0,0,1
1594244233,800,2020,7,8,21,37,13,2,1,0,0,0,0,0,0,1
1594252753,850,2020,7,8,23,59,13,3,1,0,0,0,1,0,0,1
1594262353,4060,2020,7,9,2,39,13,3,1,0,0,0,1,0,0,1
1594271463,5840,2020,7,9,5,11,3,3,1,0,0,0,1,0,0,1
1594278253,3370,2020,7,9,7,4,13,4,1,1,0,0,1,0,0,1
1594283753,770,2020,7,9,8,35,53,3,1,0,0,0,1,0,0,1
1594285303,1100,2020,7,9,9,1,43,3,1,0,0,0,1,0,0,1
1594287413,2030,2020,7,9,9,36,53,3,1,0,0,0,1,0,0,1
1594290753,810,2020,7,9,10,32,33,2,1,0,0,0,0,0,0,1
1594292683,1110,2020,7,9,11,4,43,3,1,0,0,0,1,0,0,1
1594306023,1430,2020,7,9,14,47,3,3,1,0,0,0,1,0,0,1
1594310403,760,2020,7,9,16,0,3,5,1,1,1,0,1,0,0,1
1594317933,4540,2020,7,9,18,5,33,5,1,1,1,0,1,0,0,1
1594326373,770,2020,7,9,20,26,13,3,1,0,0,0,1,0,0,1
1594347513,950,2020,7,10,2,18,33,3,1,0,0,0,1,0,0,1
1594355883,2640,2020,7,10,4,38,3,5,1,1,1,0,1,0,0,1
1594362403,1530,2020,7,10,6,26,43,3,1,0,0,0,1,0,0,1
1594366923,1810,2020,7,10,7,42,3,2,1,0,0,0,0,0,0,1
1594369693,1730,2020,7,10,8,28,13,5,1,1,1,0,1,0,0,1
1594377013,1290,2020,7,10,10,30,13,3,1,0,0,0,1,0,0,1
1594379443,1730,2020,7,10,11,10,43,3,1,0,0,0,1,0,0,1
1594384993,1280,2020,7,10,12,43,13,3,1,0,0,0,1,0,0,1
1594392923,830,2020,7,10,14,55,23,3,1,0,0,0,1,0,0,1
1594397683,1170,2020,7,10,16,14,43,3,1,0,0,0,1,0,0,1
1594400843,1720,2020,7,10,17,7,23,3,1,0,0,0,1,0,0,1
1594403173,2150,2020,7,10,17,46,13,3,1,0,0,0,1,0,0,1
1594411073,2010,2020,7,10,19,57,53,3,1,0,0,0,1,0,0,1
1594414013,760,2020,7,10,20,46,53,3,1,0,0,0,1,0,0,1
1594415243,1960,2020,7,10,21,7,23,5,1,1,1,0,1,0,0,1
1594420953,1420,2020,7,10,22,42,33,3,1,0,0,0,1,0,0,1
1594429713,1440,2020,7,11,1,8,33,3,1,0,0,0,1,0,0,1
1594443873,2210,2020,7,11,5,4,33,6,1,1,0,0,1,0,0,1
1594470403,3070,2020,7,11,12,26,43,6,1,1,1,0,1,1,0,1
1594476003,1020,2020,7,11,14,0,3,2,1,0,0,0,1,0,0,0
1594484613,6450,2020,7,11,16,23,33,5,1,1,1,0,1,0,0,1
1594492003,2090,2020,7,11,18,26,43,7,1,1,1,0,1,1,0,1
1594495513,4630,2020,7,11,19,25,13,5,1,1,1,0,1,0,0,1
1594506593,900,2020,7,11,22,29,53,3,1,1,0,0,1,0,0,0
1594514313,720,2020,7,12,0,38,33,3,1,0,0,0,1,0,0,1
1594518303,760,2020,7,12,1,45,3,2,1,0,0,0,0,0,0,1
1594522623,1590,2020,7,12,2,57,3,2,1,0,0,0,0,0,0,1
1594524833,920,2020,7,12,3,33,53,2,1,0,0,0,0,0,0,1
1594528963,2650,2020,7,12,4,42,43,2,1,0,0,0,0,0,0,1
1594537043,1130,2020,7,12,6,57,23,3,1,1,0,0,1,0,0,0
1594544953,1270,2020,7,12,9,9,13,4,1,1,0,0,1,0,0,1
1594547013,910,2020,7,12,9,43,33,3,1,0,0,0,1,0,0,1
1594553723,3180,2020,7,12,11,35,23,4,1,1,0,0,1,0,0,1
1594568653,1010,2020,7,12,15,44,13,3,1,0,0,0,1,0,0,1
1594572093,1680,2020,7,12,16,41,33,3,1,0,0,0,1,0,0,1
1594586473,2060,2020,7,12,20,41,13,5,1,1,1,0,1,0,0,1
1594588863,3910,2020,7,12,21,21,3,3,1,0,0,0,1,0,0,1
1594596513,820,2020,7,12,23,28,33,3,1,0,0,0,1,0,0,1
1594628693,830,2020,7,13,8,24,53,4,1,1,0,0,1,0,0,1
1594643213,3250,2020,7,13,12,26,53,4,1,1,0,0,1,0,0,1
1594646843,1690,2020,7,13,13,27,23,6,1,1,1,0,1,1,0,1
1594650763,2820,2020,7,13,14,32,43,4,1,1,0,0,1,0,0,1
1594658563,5380,2020,7,13,16,42,43,5,1,1,1,0,1,0,0,1
1594665413,8570,2020,7,13,18,36,53,5,1,1,1,0,1,0,0,1
1594674293,4820,2020,7,13,21,4,53,5,1,1,1,0,1,0,0,1
